date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2022-01-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-21,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-21,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-22,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-22,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-22,California,State,Omicron,1403.0,99.57,1562.28571428571,99.300826296195
2022-01-22,California,State,Total,1409.0,100.0,1573.28571428571,100.0
2022-01-22,California,State,Delta,6.0,0.43,9.14285714285,0.581131390175
2022-01-22,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-22,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-22,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-22,California,State,Other,0.0,0.0,1.85714285714,0.118042313629
2022-01-23,California,State,Total,716.0,100.0,1483.71428571428,100.0
2022-01-23,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-23,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-23,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-23,California,State,Other,1.0,0.14,2.0,0.134796841903
2022-01-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-23,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-23,California,State,Delta,3.0,0.42,8.57142857142,0.577700751011
2022-01-23,California,State,Omicron,712.0,99.44,1473.14285714285,99.287502407086
2022-01-23,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-24,California,State,Omicron,1984.0,99.6,1387.42857142857,99.386000818666
2022-01-24,California,State,Delta,5.0,0.25,6.85714285714,0.491199345068
2022-01-24,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-24,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-24,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-24,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-24,California,State,Other,3.0,0.15,1.71428571428,0.122799836267
2022-01-24,California,State,Total,1992.0,100.0,1396.0,100.0
2022-01-24,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-25,California,State,Delta,8.0,0.44,5.85714285714,0.426816572975
2022-01-25,California,State,Other,2.0,0.11,1.28571428571,0.093691442848
2022-01-25,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-25,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-25,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-25,California,State,Total,1798.0,100.0,1372.28571428571,100.0
2022-01-25,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-25,California,State,Omicron,1788.0,99.44,1365.14285714285,99.479491984177
2022-01-25,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-26,California,State,Other,1.0,0.09,1.42857142857,0.107422924052
2022-01-26,California,State,Total,1060.0,100.0,1329.85714285714,100.0
2022-01-26,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-26,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-26,California,State,Delta,4.0,0.38,6.0,0.451176281018
2022-01-26,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-26,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-26,California,State,Omicron,1055.0,99.53,1322.42857142857,99.44140079493
2022-01-26,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-27,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-27,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-27,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-27,California,State,Delta,2.0,0.16,4.42857142857,0.328563857976
2022-01-27,California,State,Other,2.0,0.16,1.71428571428,0.127186009539
2022-01-27,California,State,Omicron,1248.0,99.68,1341.71428571428,99.544250132485
2022-01-27,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-27,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-27,California,State,Total,1252.0,100.0,1347.85714285714,100.0
2022-01-28,California,State,Delta,1.0,0.08,4.14285714285,0.306456726197
2022-01-28,California,State,Other,4.0,0.32,1.85714285714,0.137377153123
2022-01-28,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-28,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-28,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-28,California,State,Total,1236.0,100.0,1351.85714285714,100.0
2022-01-28,California,State,Omicron,1231.0,99.6,1345.85714285714,99.556166120681
2022-01-28,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-28,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-29,California,State,Total,2210.0,100.0,1466.28571428571,100.0
2022-01-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-29,California,State,Other,2.0,0.09,2.14285714285,0.146141855027
2022-01-29,California,State,Omicron,2201.0,99.59,1459.85714285714,99.561574434918
2022-01-29,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-29,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-29,California,State,Delta,7.0,0.32,4.28571428571,0.292283710055
2022-01-29,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-29,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-29,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-30,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-30,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-30,California,State,Other,1.0,0.05,2.14285714285,0.131544330439
2022-01-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-30,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-30,California,State,Delta,3.0,0.16,4.28571428571,0.263088660879
2022-01-30,California,State,Omicron,1851.0,99.78,1622.57142857142,99.605367008682
2022-01-30,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-30,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-30,California,State,Total,1855.0,100.0,1629.0,100.0
2022-01-31,California,State,Omicron,4796.0,99.88,2024.28571428571,99.697460071765
2022-01-31,California,State,Delta,5.0,0.1,4.28571428571,0.211074368536
2022-01-31,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-31,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-31,California,State,Other,1.0,0.02,1.85714285714,0.091465559699
2022-01-31,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-31,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-31,California,State,Total,4802.0,100.0,2030.42857142857,100.0
2022-01-31,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-31,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-01,California,State,Omicron,4116.0,99.81,2356.85714285714,99.752101094383
2022-02-01,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-01,California,State,Delta,5.0,0.12,3.85714285714,0.163250498821
2022-02-01,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-01,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-01,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-01,California,State,Total,4124.0,100.0,2362.71428571428,100.0
2022-02-01,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-01,California,State,Other,3.0,0.07,2.0,0.084648406796
2022-02-02,California,State,Delta,1.0,0.03,3.42857142857,0.126428910077
2022-02-02,California,State,Omicron,3500.0,99.89,2706.14285714285,99.789285149871
2022-02-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-02,California,State,Total,3504.0,100.0,2711.85714285714,100.0
2022-02-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-02,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-02,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-02,California,State,Other,3.0,0.09,2.28571428571,0.084285940052
2022-02-02,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-03,California,State,Other,5.0,0.27,2.71428571428,0.097186700767
2022-02-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-03,California,State,Total,1819.0,100.0,2792.85714285714,100.0
2022-02-03,California,State,Omicron,1811.0,99.56,2786.57142857142,99.774936061381
2022-02-03,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-03,California,State,Delta,3.0,0.16,3.57142857142,0.127877237852
2022-02-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-04,California,State,Delta,2.0,0.09,3.71428571428,0.126434545808
2022-02-04,California,State,Other,3.0,0.13,2.57142857142,0.087531608636
2022-02-04,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-04,California,State,Omicron,2245.0,99.78,2931.42857142857,99.786033845555
2022-02-04,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-04,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-04,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-04,California,State,Total,2250.0,100.0,2937.71428571428,100.0
2022-02-04,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-05,California,State,Total,1290.0,100.0,2806.28571428571,100.0
2022-02-05,California,State,Omicron,1275.0,98.84,2799.14285714285,99.74546935451
2022-02-05,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-05,California,State,Other,11.0,0.85,3.85714285714,0.137446548564
2022-02-05,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-05,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-05,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-05,California,State,Delta,4.0,0.31,3.28571428571,0.117084096925
2022-02-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-05,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-06,California,State,Other,1.0,0.06,3.85714285714,0.138960370561
2022-02-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-06,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-06,California,State,Total,1641.0,100.0,2775.71428571428,100.0
2022-02-06,California,State,Delta,1.0,0.06,3.0,0.108080288214
2022-02-06,California,State,Omicron,1639.0,99.88,2768.85714285714,99.752959341225
2022-02-06,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-06,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-06,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-06,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-07,California,State,Other,3.0,0.07,4.14285714285,0.152695871946
2022-02-07,California,State,Total,4364.0,100.0,2713.14285714285,100.0
2022-02-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-07,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-07,California,State,Omicron,4358.0,99.86,2706.28571428571,99.747262005055
2022-02-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-07,California,State,Delta,3.0,0.07,2.71428571428,0.100042122999
2022-02-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-08,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-08,California,State,Total,3797.0,100.0,2666.42857142857,100.0
2022-02-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-08,California,State,Other,6.0,0.16,4.57142857142,0.171443878918
2022-02-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-08,California,State,Omicron,3789.0,99.79,2659.57142857142,99.742834181623
2022-02-08,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-08,California,State,Delta,2.0,0.05,2.28571428571,0.085721939459
2022-02-08,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-09,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-09,California,State,Total,3388.0,100.0,2649.85714285714,100.0
2022-02-09,California,State,Delta,0.0,0.0,2.14285714285,0.080866893094
2022-02-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-09,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-09,California,State,Omicron,3387.0,99.97,2643.42857142857,99.757399320718
2022-02-09,California,State,Other,1.0,0.03,4.28571428571,0.161733786188
2022-02-09,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-09,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-09,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-10,California,State,Omicron,2848.0,99.89,2791.57142857142,99.795720341147
2022-02-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-10,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-10,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-10,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-10,California,State,Delta,2.0,0.07,2.0,0.071497880599
2022-02-10,California,State,Total,2851.0,100.0,2797.28571428571,100.0
2022-02-10,California,State,Other,1.0,0.04,3.71428571428,0.132781778254
2022-02-10,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-10,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-11,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-11,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-11,California,State,Total,2565.0,100.0,2842.28571428571,100.0
2022-02-11,California,State,Omicron,2564.0,99.96,2837.14285714285,99.819059107358
2022-02-11,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-11,California,State,Delta,0.0,0.0,1.71428571428,0.060313630881
2022-02-11,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-11,California,State,Other,1.0,0.04,3.42857142857,0.120627261761
2022-02-11,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-12,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-12,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-12,California,State,Delta,0.0,0.0,1.14285714285,0.039517881842
2022-02-12,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-12,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-12,California,State,Total,1638.0,100.0,2892.0,100.0
2022-02-12,California,State,Other,0.0,0.0,1.85714285714,0.064216557992
2022-02-12,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-12,California,State,Omicron,1638.0,100.0,2889.0,99.896265560166
2022-02-13,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-13,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-13,California,State,Total,995.0,100.0,2799.71428571428,100.0
2022-02-13,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-13,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-13,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-13,California,State,Other,0.0,0.0,1.71428571428,0.06123073783
2022-02-13,California,State,Omicron,995.0,100.0,2797.0,99.903051331769
2022-02-13,California,State,Delta,0.0,0.0,1.0,0.035717930401
2022-02-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-14,California,State,Omicron,2338.0,99.96,2508.42857142857,99.920332328003
2022-02-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-14,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-14,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-14,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-14,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-14,California,State,Delta,0.0,0.0,0.57142857142,0.022762191999
2022-02-14,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-14,California,State,Total,2339.0,100.0,2510.42857142857,100.0
2022-02-14,California,State,Other,1.0,0.04,1.42857142857,0.056905479998
2022-02-15,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-15,California,State,Other,3.0,0.14,1.0,0.044161251656
2022-02-15,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-15,California,State,Delta,4.0,0.19,0.85714285714,0.037852501419
2022-02-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-15,California,State,Total,2075.0,100.0,2264.42857142857,100.0
2022-02-15,California,State,Omicron,2068.0,99.66,2262.57142857142,99.917986246924
2022-02-15,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-15,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-15,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-16,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-16,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-16,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-16,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-16,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-16,California,State,Total,1781.0,100.0,2034.85714285714,100.0
2022-02-16,California,State,Delta,0.0,0.0,0.85714285714,0.042122999158
2022-02-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-16,California,State,Omicron,1769.0,99.33,2031.42857142857,99.83150800337
2022-02-16,California,State,Other,12.0,0.67,2.57142857142,0.126368997473
2022-02-17,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-17,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-17,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-17,California,State,Total,1500.0,100.0,1841.85714285714,100.0
2022-02-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-17,California,State,Other,7.0,0.47,3.42857142857,0.186147521911
2022-02-17,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-17,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-17,California,State,Omicron,1493.0,99.53,1837.85714285714,99.782827891104
2022-02-17,California,State,Delta,0.0,0.0,0.57142857142,0.031024586985
2022-02-18,California,State,Total,1374.0,100.0,1671.71428571428,100.0
2022-02-18,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-18,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-18,California,State,Omicron,1367.0,99.49,1666.85714285714,99.709451375833
2022-02-18,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-18,California,State,Other,7.0,0.51,4.28571428571,0.256366433088
2022-02-18,California,State,Delta,0.0,0.0,0.57142857142,0.034182191078
2022-02-18,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-18,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-19,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-19,California,State,Other,2.0,0.23,4.57142857142,0.292745402982
2022-02-19,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-19,California,State,Total,867.0,100.0,1561.57142857142,100.0
2022-02-19,California,State,Omicron,865.0,99.77,1556.42857142857,99.670661421645
2022-02-19,California,State,Delta,0.0,0.0,0.57142857142,0.036593175373
2022-02-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-19,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-19,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-19,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-20,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-20,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-20,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-20,California,State,Total,625.0,100.0,1508.71428571428,100.0
2022-02-20,California,State,Omicron,622.0,99.52,1503.14285714285,99.630716788183
2022-02-20,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-20,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-20,California,State,Delta,0.0,0.0,0.57142857142,0.037875201212
2022-02-20,California,State,Other,3.0,0.48,5.0,0.331408010605
2022-02-21,California,State,Delta,1.0,0.14,0.71428571428,0.055840964932
2022-02-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-21,California,State,Total,732.0,100.0,1279.14285714285,100.0
2022-02-21,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-21,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-21,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-21,California,State,Omicron,728.0,99.45,1273.14285714285,99.530935894572
2022-02-21,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-21,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-21,California,State,Other,3.0,0.41,5.28571428571,0.413223140496
2022-02-22,California,State,Omicron,1496.0,99.4,1191.42857142857,99.475190839695
2022-02-22,California,State,Delta,1.0,0.07,0.28571428571,0.023854961832
2022-02-22,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-22,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-22,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-22,California,State,Total,1505.0,100.0,1197.71428571428,100.0
2022-02-22,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-22,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-22,California,State,Other,8.0,0.53,6.0,0.500954198473
2022-02-23,California,State,Delta,0.0,0.0,0.28571428571,0.026364355392
2022-02-23,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-23,California,State,Total,983.0,100.0,1083.71428571428,100.0
2022-02-23,California,State,Other,7.0,0.71,5.28571428571,0.487740574743
2022-02-23,California,State,Omicron,976.0,99.29,1078.14285714285,99.485895069866
2022-02-23,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-23,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-23,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-23,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-24,California,State,Other,1.0,0.13,4.42857142857,0.45202682998
2022-02-24,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-24,California,State,Delta,1.0,0.13,0.42857142857,0.043744531934
